Country,Crop,Year,Yield_tonnes_per_ha
Australia,"Hen eggs in shell, fresh",1978,0.224
Australia,Hop cones,1978,2.1687
Australia,Lemons and limes,1978,18.392599999999998
Australia,Lettuce and chicory,1978,17.7752
Australia,Linseed,1978,0.9851
Australia,Lupins,1978,0.8192
Australia,Maize (corn),1978,2.8683
Australia,"Mangoes, guavas and mangosteens",1978,3.2836999999999996
Australia,Millet,1978,0.6573
Australia,Mustard seed,1978,0.5415
Australia,Oats,1978,1.2974
Australia,Olives,1978,2.0954
Australia,"Onions and shallots, dry (excluding dehydrated)",1978,28.003700000000002
Australia,Oranges,1978,19.483
Australia,"Other beans, green",1978,5.5792
Australia,Other berries and fruits of the genus vaccinium n.e.c.,1978,4.6512
Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1978,1.081
Australia,"Other vegetables, fresh n.e.c.",1978,35.8655
Australia,Papayas,1978,12.9849
Australia,Peaches and nectarines,1978,11.5003
Australia,Pears,1978,20.812900000000003
Australia,"Peas, dry",1978,1.2578
Australia,"Peas, green",1978,7.4455
Australia,Pineapples,1978,26.3089
Australia,Plums and sloes,1978,7.2597
Australia,Pomelos and grapefruits,1978,21.142599999999998
Australia,Potatoes,1978,21.4148
Australia,"Pumpkins, squash and gourds",1978,8.8785
Australia,Rape or colza seed,1978,1.0528
Australia,Raspberries,1978,4.5282
Australia,Rice,1978,5.3557
Australia,Rye,1978,0.5223
Australia,Safflower seed,1978,0.773
Australia,"Seed cotton, unginned",1978,2.7956999999999996
Australia,Sorghum,1978,1.8127
Australia,Soya beans,1978,1.5331
Australia,Spinach,1978,13.376299999999999
Australia,Strawberries,1978,8.097100000000001
Australia,Sugar cane,1978,85.2483
Australia,Sunflower seed,1978,0.7179
Australia,Sweet potatoes,1978,10.3211
Australia,"Tangerines, mandarins, clementines",1978,17.4715
Australia,Tomatoes,1978,21.3446
Australia,Unmanufactured tobacco,1978,1.7641
Australia,Vetches,1978,2.5465999999999998
Australia,Watermelons,1978,11.1325
Australia,Wheat,1978,1.7651
Australia,"Cereals, primary",1978,1.6802000000000001
Australia,"Citrus Fruit, Total",1978,19.329
Australia,"Fibre Crops, Fibre Equivalent",1978,0.9785
Australia,Fruit Primary,1978,13.5176
Australia,"Oilcrops, Cake Equivalent",1978,0.5421
Australia,"Oilcrops, Oil Equivalent",1978,0.30010000000000003
Australia,"Pulses, Total",1978,0.9295
Australia,"Roots and Tubers, Total",1978,21.339599999999997
Australia,Sugar Crops Primary,1978,85.2483
Australia,"Treenuts, Total",1978,1.176
Australia,Vegetables Primary,1978,16.4208
Brazil,Apples,1978,7.2056000000000004
Brazil,Avocados,1978,6.993600000000001
Brazil,Bananas,1978,13.1795
Brazil,Barley,1978,1.6094000000000002
Brazil,"Beans, dry",1978,0.4752
Brazil,"Broad beans and horse beans, dry",1978,0.3507
Brazil,Buckwheat,1978,1.0349000000000002
Brazil,Cantaloupes and other melons,1978,4.1057
Brazil,"Cashew nuts, in shell",1978,0.49889999999999995
Brazil,Cashewapple,1978,5.9641
Brazil,"Cassava, fresh",1978,11.848700000000001
Brazil,Castor oil seeds,1978,0.9051
Brazil,Cocoa beans,1978,0.6409
Brazil,"Coconuts, in shell",1978,1.9952
Brazil,"Coffee, green",1978,0.5805
Brazil,"Eggs from other birds in shell, fresh, n.e.c.",1978,0.07
Brazil,Figs,1978,5.6693999999999996
Brazil,Grapes,1978,11.449
Brazil,Green garlic,1978,3.3959
Brazil,"Groundnuts, excluding shelled",1978,1.2806
Brazil,"Hen eggs in shell, fresh",1978,0.096
Brazil,"Jute, raw or retted",1978,1.0237
Brazil,"Kenaf, and other textile bast fibres, raw or retted",1978,1.1445999999999998
Brazil,Lemons and limes,1978,7.5392
Brazil,Linseed,1978,0.9042
Brazil,Maize (corn),1978,1.2197
Brazil,"Mangoes, guavas and mangosteens",1978,17.37
Brazil,Oats,1978,0.9711000000000001
Brazil,Oil palm fruit,1978,10.5634
Brazil,"Onions and shallots, dry (excluding dehydrated)",1978,8.6425
Brazil,Oranges,1978,17.2195
Brazil,"Other vegetables, fresh n.e.c.",1978,6.9767
Brazil,Papayas,1978,16.9983
Brazil,Peaches and nectarines,1978,5.3028
Brazil,Pears,1978,7.7236
Brazil,"Pepper (Piper spp.), raw",1978,2.9783000000000004
Brazil,Persimmons,1978,9.0918
Brazil,Pineapples,1978,21.5212
Brazil,Potatoes,1978,9.5302
Brazil,Quinces,1978,3.7453000000000003
Brazil,"Ramie, raw or retted",1978,1.1280999999999999
Brazil,Rice,1978,1.2974
Brazil,Rye,1978,0.8972
Brazil,"Seed cotton, unginned",1978,0.3974
Brazil,Sesame seed,1978,0.6
Brazil,"Sisal, raw",1978,0.7484
Brazil,Sorghum,1978,2.18
Brazil,Soya beans,1978,1.226
Brazil,Sugar cane,1978,54.0027
Brazil,Sunflower seed,1978,0.8332999999999999
Brazil,Sweet potatoes,1978,8.9796
Brazil,"Tangerines, mandarins, clementines",1978,12.7772
Brazil,Tea leaves,1978,2.0022
Brazil,Tomatoes,1978,26.198700000000002
Brazil,Tung nuts,1978,2.6052
Brazil,Unmanufactured tobacco,1978,1.2342
Brazil,Watermelons,1978,4.0214
Brazil,Wheat,1978,0.9572
Brazil,Yams,1978,9.016399999999999
Brazil,"Cereals, primary",1978,1.2101
Brazil,"Citrus Fruit, Total",1978,16.552599999999998
Brazil,"Fibre Crops, Fibre Equivalent",1978,0.2083
Brazil,Fruit Primary,1978,13.1465
Brazil,"Oilcrops, Cake Equivalent",1978,0.6758
Brazil,"Oilcrops, Oil Equivalent",1978,0.1737
Brazil,"Pulses, Total",1978,0.4704
Brazil,"Roots and Tubers, Total",1978,11.516200000000001
Brazil,Sugar Crops Primary,1978,54.0027
Brazil,"Treenuts, Total",1978,0.7667
Brazil,Vegetables Primary,1978,10.3952
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1978,0.5036
India,Apples,1978,4.3383
India,Apricots,1978,2.963
India,Areca nuts,1978,1.0258
India,Bananas,1978,16.992900000000002
India,Barley,1978,1.1548
India,"Beans, dry",1978,0.30369999999999997
India,Cabbages,1978,13.8889
India,Cantaloupes and other melons,1978,16.7568
India,Carrots and turnips,1978,10.9677
India,"Cashew nuts, in shell",1978,0.4284
India,"Cassava, fresh",1978,15.8758
India,Castor oil seeds,1978,0.5133
India,Cauliflowers and broccoli,1978,11.428600000000001
India,Cherries,1978,2.3076999999999996
India,"Chick peas, dry",1978,0.6784
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1978,0.6849
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1978,7.0
India,Cocoa beans,1978,0.7937000000000001
India,"Coconuts, in shell",1978,4.0351
India,"Coffee, green",1978,0.7353
India,Cucumbers and gherkins,1978,6.0
India,Eggplants (aubergines),1978,7.8333
India,Figs,1978,2.2989
India,"Ginger, raw",1978,1.9566
India,Grapes,1978,18.526799999999998
India,Green garlic,1978,3.3984
India,"Groundnuts, excluding shelled",1978,0.8352
India,"Hen eggs in shell, fresh",1978,0.128
India,"Jute, raw or retted",1978,1.3169000000000002
India,"Kenaf, and other textile bast fibres, raw or retted",1978,0.7692
India,Lemons and limes,1978,10.0
India,"Lentils, dry",1978,0.436
India,Lettuce and chicory,1978,5.5
India,Linseed,1978,0.2621
India,Maize (corn),1978,1.0762
India,"Mangoes, guavas and mangosteens",1978,8.1333
India,Millet,1978,0.5764
India,Natural rubber in primary forms,1978,0.7696000000000001
India,"Nutmeg, mace, cardamoms, raw",1978,0.062299999999999994
India,Okra,1978,5.535699999999999
India,"Onions and shallots, dry (excluding dehydrated)",1978,10.29
India,Oranges,1978,11.6304
India,"Other beans, green",1978,2.5
India,"Other citrus fruit, n.e.c.",1978,7.3333
India,"Other fruits, n.e.c.",1978,7.0698
India,"Other oil seeds, n.e.c.",1978,0.2393
India,Other pulses n.e.c.,1978,0.36810000000000004
India,"Other stimulant, spice and aromatic crops, n.e.c.",1978,0.7088
India,"Other tropical fruits, n.e.c.",1978,7.082
India,"Other vegetables, fresh n.e.c.",1978,7.8571
India,Papayas,1978,15.94
India,Peaches and nectarines,1978,4.5
India,Pears,1978,6.019399999999999
India,"Peas, dry",1978,0.5927
India,"Peas, green",1978,10.5
India,"Pepper (Piper spp.), raw",1978,0.2542
India,"Pigeon peas, dry",1978,0.7348
India,Pineapples,1978,11.2425
India,Plums and sloes,1978,4.0
India,Pomelos and grapefruits,1978,10.0
India,Potatoes,1978,12.228200000000001
India,"Pumpkins, squash and gourds",1978,7.7586
India,Rape or colza seed,1978,0.4603
India,Rice,1978,1.9912
India,Safflower seed,1978,0.26580000000000004
India,"Seed cotton, unginned",1978,0.5207
India,Sesame seed,1978,0.2152
India,Sorghum,1978,0.7082999999999999
India,Soya beans,1978,0.9771
India,Sugar cane,1978,56.159800000000004
India,Sunflower seed,1978,0.544
India,Sweet potatoes,1978,6.6743999999999994
India,Tea leaves,1978,1.5086
India,Tomatoes,1978,9.5
India,Unmanufactured tobacco,1978,0.9786
India,"Walnuts, in shell",1978,0.913
India,Watermelons,1978,11.6364
India,Wheat,1978,1.4798
India,"Cereals, primary",1978,1.3702
India,"Citrus Fruit, Total",1978,10.966
India,"Fibre Crops, Fibre Equivalent",1978,0.319
India,Fruit Primary,1978,9.202399999999999
India,"Oilcrops, Cake Equivalent",1978,0.2323
India,"Oilcrops, Oil Equivalent",1978,0.1554
India,"Pulses, Total",1978,0.49989999999999996
India,"Roots and Tubers, Total",1978,12.2164
India,Sugar Crops Primary,1978,56.159800000000004
India,"Treenuts, Total",1978,0.4557
India,Vegetables Primary,1978,7.9479
Nigeria,Carrots and turnips,1978,7.5
Nigeria,"Cashew nuts, in shell",1978,0.625
Nigeria,"Cassava, fresh",1978,10.9091
Nigeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1978,1.5339
Nigeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1978,8.955200000000001
Nigeria,Cocoa beans,1978,0.2243
Nigeria,"Coconuts, in shell",1978,2.875
Nigeria,"Coffee, green",1978,0.5
Nigeria,"Cow peas, dry",1978,0.3542
Nigeria,Fonio,1978,0.5926
Nigeria,"Ginger, raw",1978,0.5
Nigeria,Green corn (maize),1978,2.3076999999999996
Nigeria,"Groundnuts, excluding shelled",1978,0.9873
Nigeria,"Hen eggs in shell, fresh",1978,0.107
Nigeria,Karite nuts (sheanuts),1978,1.0989
Nigeria,Kola nuts,1978,0.9357000000000001
Nigeria,Maize (corn),1978,1.2678
Nigeria,"Mangoes, guavas and mangosteens",1978,5.0
Nigeria,Melonseed,1978,0.803
Nigeria,Millet,1978,1.0497
Nigeria,Natural rubber in primary forms,1978,0.7877000000000001
Nigeria,Oil palm fruit,1978,2.5
Nigeria,Okra,1978,2.0
Nigeria,"Onions and shallots, green",1978,10.0
Nigeria,"Other citrus fruit, n.e.c.",1978,3.3333000000000004
Nigeria,"Other fruits, n.e.c.",1978,6.4286
Nigeria,Other pulses n.e.c.,1978,0.4727
Nigeria,"Other stimulant, spice and aromatic crops, n.e.c.",1978,1.3571
Nigeria,"Other vegetables, fresh n.e.c.",1978,4.647600000000001
Nigeria,Papayas,1978,7.6
Nigeria,Pineapples,1978,6.6667
Nigeria,Plantains and cooking bananas,1978,5.7333
Nigeria,Potatoes,1978,7.0833
Nigeria,Rice,1978,1.7637
Nigeria,"Seed cotton, unginned",1978,0.18469999999999998
Nigeria,Sesame seed,1978,0.2923
Nigeria,Sorghum,1978,0.7017
Nigeria,Soya beans,1978,0.3
Nigeria,Sugar cane,1978,38.5
Nigeria,Sweet potatoes,1978,8.3333
Nigeria,Taro,1978,3.64
Nigeria,Tomatoes,1978,10.0
Nigeria,Unmanufactured tobacco,1978,0.5088
Nigeria,Wheat,1978,2.0
Nigeria,Yams,1978,12.271799999999999
Nigeria,"Cereals, primary",1978,0.9161
Nigeria,"Citrus Fruit, Total",1978,3.3333000000000004
Nigeria,"Fibre Crops, Fibre Equivalent",1978,0.06459999999999999
Nigeria,Fruit Primary,1978,4.8591999999999995
Nigeria,"Oilcrops, Cake Equivalent",1978,0.1566
Nigeria,"Oilcrops, Oil Equivalent",1978,0.3547
Nigeria,"Pulses, Total",1978,0.3628
Nigeria,"Roots and Tubers, Total",1978,11.049
Nigeria,Sugar Crops Primary,1978,38.5
Nigeria,"Treenuts, Total",1978,0.625
Nigeria,Vegetables Primary,1978,4.5017
South Africa,Apples,1978,19.0715
South Africa,Apricots,1978,8.241
South Africa,Avocados,1978,5.224
South Africa,Bananas,1978,12.0918
South Africa,Barley,1978,1.3776
South Africa,"Beans, dry",1978,1.0288
South Africa,Buckwheat,1978,1.0474
South Africa,Cabbages,1978,47.5
South Africa,Cantaloupes and other melons,1978,12.7463
South Africa,Carrots and turnips,1978,30.189700000000002
